ratio
0.0013347412016771402
0.0016812647874524058
0.0037238095238095238
0.0036845962186721386
0.0022216251963296683
0.005133742266265682
0.0013711442786069653
0.00037903225806451617
0.00260877156967539
0.0004719746716697937
0.0013526707619706277
0.0017106294071559153
0.00224125
0.008903213509040971
0.002492236964148889
0.0026594594594594595
0.012016969924523762
0.000777552400270453
0.0070025
0.004396337240618668
0.003404731182795699
0.0007126916708660284
0.00018732204405814477
0.0021093210168382005
0.01663055965862465
0.00223
0.0027170526886089665
0.0002980472764645426
0.00011204481792717086
0.0010103250289544368
0.004453737043726345
0.0039620708550735
0.003360997753221147
0.000476
0.0011303162246558472
0.0035096153846153845
0.003773946874676264
0.003088803088803089
0.0045588135707997565
0.0023028300531532826
0.004567215184027831
0.0036844204648038125
0.0002178775818493449
0.005164041563524575
0.3057848655409631
0.003526982532507394
0.002062491109952112
0.009166533864541832
0.00293984375
0.0017893937750786248
0.0008618809461136389
0.002620014230109237
0.004653371320037987
0.0014344117173668116
0.0007944450296709857
0.002783393501805054
0.001838411868296067
0.00515838836252273
0.0027399903521466472
0.0018281535648994515
0.0027636022514071295
0.001537339241327137
0.0021193317422434368
0.00205070646706407
0.0002834728199590275
0.00465121594441397
0.002391694437323763
0.0005597759051977545
0.0028782851424658975
0.0034033797686106523
0.0023496058099343664
0.0012017233420526234
0.002633017666871844
0.0025277360990942645
0.0008528227999564887
0.000485234899328859
0.0007490824996229451
0.0032847012796478926
0.0008170423068492059
0.0001391304347826087
0.004368
0.010169696969696971
0.0005976754766927245
0.004990850303911128
0.004953358208955224
0.001445578231292517
0.002372795115332429
0.0023128622874419857
0.0020644444444444447
0.001085448953747814
0.001746909314290102
0.0012116698414517122
0.0033572573339836946
0.0012983193277310923
0.004325612848689772
0.005043127969372223
0.00021047283811735675
0.00021458502297918354
0.001152323400708481
0.005485028287567269
0.0008812453899607903
0.0013528410653282765
0.008788809831824063
0.0033014285714285715
0.0012948778073055079
0.0007319246838123289
0.0037865810135617414
0.0031418567237626576
0.00504786771105309
0.002304957932468384
0.0024530895183458826
0.0009095490047871
0.004652564102564103
0.00465266685611814
0.0024410714285714283
0.002273815986970268
0.012967741935483872
0.01214
0.0022413042125567794
0.009368990441545646
0.0011642333905535632
0.00011281819860105433
0.002761904761904762
0.0010651155473872824
0.0029188087488212213
0.0035736482287134865
0.0001259046297214236
0.0006987804878048781
0.00020366825446289455
0.0025061272928975
0.0009595866396014026
0.003891385666998574
0.0044136860559904414
0.002228854512801381
0.0004671052631578947
0.008710154697390192
0.00025666666666666665
0.00258846571209274
0.012601859470133288
0.003697774690216037
0.005196412001237241
0.0028813608776844073
0.00027100000000000003
0.0024444444444444444
0.0006064461843144901
0.002105214239241565
0.005635280634069961
0.0035341993424745414
0.00628957264546514
0.000798889624118397
0.022198257868811397
0.0022278199010139113
0.009409196418702333
0.0013726532058094226
0.002520968356843309
0.004367518602394047
0.0036851063829787234
0.0028407734542850323
0.0030423448626653105
0.0030947463534271333
0.0037095709570957097
0.0024300441826215022
0.0026648268724936397
0.0016174907931702062
0.009078481327285155
0.00029523809523809526
0.0036836025196713093
0.004652446522181065
0.0005027388698944892
0.0015741848638947053
0.0074382954107211725
0.0010766666666666665
0.0018620062751077617
0.028363222721859836
0.0035795492645221074
0.0034388941898548108
0.008367537313432837
0.00250326400954016
0.0022789798498029593
0.004281650071123755
0.0005625233676625539
0.00213796977124183
0.002600962326267336
0.0026488306165839827
0.0032337975361542578
0.0010427903631787126
0.00514889184851279
0.0018921852387843703
0.0028779732069625446
0.0037799999999999995
0.006193333333333334
0.0036159044542672563
0.0036839295248264816
0.02456278702973512
0.0017711565517374295
0.00016943711207819076
0.005591168091168091
0.002648649727550348
0.001060618422126132
0.003053405768510931
0.004659033191263829
0.0021321749304522627
0.0026651092416847713
0.0036839795171909294
0.005416
0.0010859388474141968
0.006915273610515788
0.0019662133744567504
0.003420933393747168
0.0021699691765741966
0.0017494765268781434
0.0016140443972760237
0.0023782310532794093
0.0012149606924481856
0.003970370370370371
0.0022105729474305963
0.003611973867409232
0.00019666917733701566
0.0026838811577901953
0.004653815126985452
0.0030068451922673125
0.002001477600913426
0.004697201335371751
0.004802127185454195
0.0031670522302955266
0.0018758158805834608
0.004529887593234584
0.0037766607797853555
0.0007668231611893584
0.007099411706052448
0.0031850309175558648
0.0007250854859308697
0.00024727272727272727
0.0044005593447675575
0.004086275937386239
0.00022782622358394217
0.00342769940574854
0.015790523911934903
0.005659628086489317
0.0029687700809664565
0.0022975759218643466
0.0023510906908398525
0.002746992516813489
1.0909090909090909e-05
0.0005592675080425638
0.01052784542457132
0.004098081023454158
0.00435193094456683
0.0023190408650640678
0.004652393357212634
0.002432112342441418
0.00019786017880697642
0.0009176894493863304
0.0032291471790897187
0.00531962074628118
0.004062734182635692
0.0006368155750861089
0.005641379310344827
0.0021855244032712817
0.00368370649230566
0.00217
